segment_id,customer_count,avg_income,median_income,avg_total_spend,median_total_spend,avg_total_purchases,median_total_purchases,avg_spend_per_purchase,median_spend_per_purchase,avg_recency,avg_age,avg_customer_tenure_years,avg_household_children,pct_with_children,response_rate_pct,avg_campaign_acceptance_total,pct_any_previous_campaign_acceptance,complaint_rate_pct,avg_web_purchase_share,avg_catalog_purchase_share,avg_store_purchase_share,avg_deal_purchase_share,avg_num_web_purchases,avg_num_catalog_purchases,avg_num_store_purchases,avg_num_web_visits_month,avg_mnt_wines,avg_mnt_fruits,avg_mnt_meat_products,avg_mnt_fish_products,avg_mnt_sweet_products,avg_mnt_gold_prods,avg_wine_spend_share,avg_meat_spend_share,avg_fish_spend_share,avg_fruit_spend_share,avg_sweet_spend_share,avg_gold_spend_share,customer_share_pct,rank_total_spend_desc,rank_income_desc,rank_response_rate_desc,rank_total_purchases_desc,rank_deal_share_desc
0,706,73225.79178470255,73452.0,1243.0609065155807,1196.0,19.172804532577903,19.0,66.27961771742841,68.34848484848484,49.93059490084986,46.196883852691215,0.9548351569513682,0.3385269121813031,32.15297450424929,23.512747875354105,0.5623229461756374,33.56940509915014,0.84985835694051,0.26645219082464705,0.2939011348485842,0.4396466743267686,0.08533384171735621,5.1076487252124645,5.689801699716714,8.375354107648725,2.964589235127479,545.5864022662889,62.68271954674221,407.05099150141643,90.1643059490085,64.69121813031161,72.88526912181302,0.42495983908986007,0.3173003860785343,0.07845064753502168,0.05561359922244173,0.058132152714471926,0.0655433753596701,31.916817359855337,1,1,1,1,3
1,835,51905.65389221557,51287.0,495.45988023952094,393.0,12.8562874251497,13.0,32.762340382971466,29.384615384615383,47.80239520958084,48.41197604790419,1.016880407562698,1.3497005988023951,95.20958083832335,11.976047904191617,0.25748502994011974,20.718562874251496,0.718562874251497,0.3841637638163667,0.1339654114217786,0.4818708247618546,0.2907101258152235,5.008383233532935,1.9532934131736528,5.894610778443114,6.256287425149701,333.57844311377244,11.540119760479042,82.40598802395209,15.382035928143713,11.285029940119761,41.26826347305389,0.6539747271622369,0.18252720345490317,0.02894014951619379,0.02078356046328789,0.02007437183209976,0.09369998757127825,37.748643761301985,2,2,2,2,2
2,671,29648.67213114754,29298.0,77.44709388971684,53.0,5.256333830104322,5.0,12.947393604904784,10.75,49.575260804769,39.77943368107302,0.9223986592283626,1.0879284649776453,83.15946348733235,9.985096870342772,0.07153502235469449,7.153502235469449,1.1922503725782414,0.3256432092497666,0.06713432700765039,0.5982805859482462,0.36254236945369583,1.8703427719821162,0.3919523099850969,2.994038748137109,6.637853949329359,17.248882265275707,6.484351713859911,19.795827123695975,10.102831594634873,7.052160953800298,16.763040238450074,0.2522206997051126,0.2601826229442561,0.11751874824102468,0.07867669594744786,0.08128748966394961,0.210113743498209,30.334538878842675,3,3,3,3,1
