segment_id,customer_count,customer_share_pct,response_rate_pct,avg_campaign_acceptance_total,pct_any_previous_campaign_acceptance,complaint_rate_pct,AcceptedCmp1_rate_pct,AcceptedCmp2_rate_pct,AcceptedCmp3_rate_pct,AcceptedCmp4_rate_pct,AcceptedCmp5_rate_pct
0,706,31.916817359855337,23.512747875354105,0.5623229461756374,33.56940509915014,0.84985835694051,16.572237960339944,2.26628895184136,7.365439093484419,10.056657223796034,19.97167138810198
1,835,37.748643761301985,11.976047904191617,0.25748502994011974,20.718562874251496,0.718562874251497,2.9940119760479043,1.6766467065868262,7.544910179640718,11.137724550898204,2.3952095808383236
2,671,30.334538878842675,9.985096870342772,0.07153502235469449,7.153502235469449,1.1922503725782414,0.0,0.0,7.153502235469449,0.0,0.0
